job_name,job_failure,complexity_score,cos_hour,cpu_mem_ratio,critical_path_proxy,cx_dag,cx_parallel,cx_pressure,cx_repetition,cx_resource,dag_complexity,dag_depth,dependency_density,fan_in_max,fan_in_mean,first_start_time,instance_count,local_arrival_density_200,machine_cpu_max,machine_cpu_mean,machine_disk_mean,machine_mem_max,machine_mem_mean,machine_net_in_mean,machine_net_out_mean,machine_pressure,max_instances_per_task,mean_instances_per_task,parallelism_proxy,plan_cpu_max,plan_cpu_mean,plan_cpu_sum,plan_mem_max,plan_mem_mean,plan_mem_sum,prev_arrival_gap_200,prev_failure_rate_200,resource_product_sum,root_task_ratio,seq_no_mean,sin_hour,submit_day,submit_hour,task_count,total_instances,total_seq_no_mean,unique_machines,unique_task_count
j_1238264,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,547889,46,0.012245147860160411,,,,,,,,,,,,,,,,,,81.665,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,44,
j_1084639,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548072,293,0.012245147860160411,,,,,,,,,,,,,,,,,,81.665,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,276,
j_1495912,0,0.04933601749440592,-0.4999999999999998,166.6666661111111,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.04009247998706327,2.386294361119891,1.0,0.0,0.0,0.0,548145,1,0.012111669593653486,,,,,,,,,1.0,1.0,0.5,50.0,50.0,50.0,0.3,0.3,0.3,82.565,0.015,15.0,1.0,1.0,0.8660254037844387,6.0,8.0,1.0,1.0,1.0,1,1.0
j_2315730,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548147,3,0.012065637065637066,,,,,,,,,,,,,,,,,,82.88,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,3,
j_2175879,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548201,1078,0.012088244182532489,,,,,,,,,,,,,,,,,,82.725,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,972,
j_1870382,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548219,1605,0.012051096649795132,,,,,,,,,,,,,,,,,,82.98,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1321,
j_1643900,0,0.5830745023559925,-0.4999999999999998,346.15383816568067,29.30586245536129,0.9407083801236175,0.9999999999953542,0.0,0.9999999999992152,0.005746588798145736,15.714074899541522,4.0,0.75,3.0,3.0,548454,1521,0.012050370548894379,,,,,,,,,1519.0,507.0,380.25,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,82.985,0.015,2.15,0.0,1.0,0.8660254037844387,6.0,8.0,3.0,1521.0,1.0,1518,3.0
j_1697073,1,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548454,477,0.011889899530348969,,,,,,,,,,,,,,,,,,84.105,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,449,
j_2493046,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548491,2,0.011889899530348969,,,,,,,,,,,,,,,,,,84.105,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,2,
j_815726,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548696,20,0.011939585696376336,,,,,,,,,,,,,,,,,,83.755,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,20,
j_2283016,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548905,1,0.011813349084465446,,,,,,,,,,,,,,,,,,84.65,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_913751,0,0.17724586952493512,-0.4999999999999998,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,548944,3,0.011685655857434998,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,85.575,0.015,2.15,0.0,1.0,0.8660254037844387,6.0,8.0,3.0,3.0,1.0,3,3.0
j_1089101,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,548998,596,0.011676104851421567,,,,,,,,,,,,,,,,,,85.645,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,596,
j_172534,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549038,42,0.01165433249810617,,,,,,,,,,,,,,,,,,85.805,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,42,
j_929358,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549047,1,0.011667930692491687,,,,,,,,,,,,,,,,,,85.705,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_1945740,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549265,6,0.011676104851421567,,,,,,,,,,,,,,,,,,85.645,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,4,
j_1750474,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549400,1,0.011530700490054772,,,,,,,,,,,,,,,,,,86.725,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_351178,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549458,8,0.011475127660795227,,,,,,,,,,,,,,,,,,87.145,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,7,
j_1602396,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549648,1,0.011490950876185003,,,,,,,,,,,,,,,,,,87.025,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_2023342,1,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549654,301,0.01136880400181901,,,,,,,,,,,,,,,,,,87.96,0.015,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,294,
j_1568632,0,0.3073552781642367,-0.4999999999999998,499.9999975,5.863631175598097,0.4523794605676756,0.8153613142378644,0.0,0.27545831240561125,0.05345663998275103,7.556778356158042,1.0,0.0,0.0,0.0,549664,351,0.011374623215605983,,,,,,,,,351.0,351.0,175.5,100.0,100.0,100.0,0.2,0.2,0.2,87.915,0.02,20.0,1.0,1.0,0.8660254037844387,6.0,8.0,1.0,351.0,1.0,317,1.0
j_60654,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549858,3,0.011372036163074998,,,,,,,,,,,,,,,,,,87.935,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,3,
j_2240663,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549908,2,0.011252391133115786,,,,,,,,,,,,,,,,,,88.87,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,2,
j_537277,0,0.1261291273459378,-0.4999999999999998,249.99999875,4.394449154672439,0.3832016875476798,0.013937800243382299,0.0,0.00706303365142593,0.05345663998275103,6.401197381662156,2.0,0.16666666666666666,1.0,0.5,549912,9,0.011227124733355789,,,,,,,,,8.0,4.5,3.0,50.0,50.0,100.0,0.2,0.2,0.4,89.07,0.02,20.0,0.5,1.0,0.8660254037844387,6.0,8.0,2.0,9.0,1.0,9,2.0
j_1476132,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,549913,9,0.011226494527083918,,,,,,,,,,,,,,,,,,89.075,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,8,
j_2158394,0,0.24997896015613597,-0.4999999999999998,,,0.0,0.0,0.9999158406245439,0.0,0.0,,,,,,549950,1896,0.011262529564140105,57.0,46.1,21.1,96.0,93.2,47.053999999999995,35.931,0.5346666666666667,,,,,,,,,,88.79,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1307,
j_481393,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550017,9,0.011256824449822705,,,,,,,,,,,,,,,,,,88.835,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,9,
j_2061783,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550082,3,0.01125809175344779,,,,,,,,,,,,,,,,,,88.825,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,3,
j_230805,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550119,1,0.011254924029262803,,,,,,,,,,,,,,,,,,88.85,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_1177554,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550131,1,0.011256824449822705,,,,,,,,,,,,,,,,,,88.835,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,1,
j_1241334,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550170,3,0.011252391133115786,,,,,,,,,,,,,,,,,,88.87,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,3,
j_313993,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550613,4,0.01124859392575928,,,,,,,,,,,,,,,,,,88.9,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,4,
j_1612247,0,0.2269914934335486,-0.4999999999999998,,,0.0,0.0,0.9079659737341944,0.0,0.0,,,,,,550697,2,0.010998075336816057,56.0,44.6,8.45,95.0,92.6,47.137,34.2385,0.4855,,,,,,,,,,90.925,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,2,
j_2232696,0,0.0,-0.4999999999999998,,,0.0,0.0,0.0,0.0,0.0,,,,,,550766,25,0.011001100110011,,,,,,,,,,,,,,,,,,90.9,0.02,,,1.0,0.8660254037844387,6.0,8.0,,,1.0,25,
j_702960,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,550854,10,0.010981167298083787,,,,,,,,,,,,,,,,,,91.065,0.02,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,10,
j_483847,1,0.600233853260279,-0.7071067811865475,140.08620650406883,21.2802138776063,0.9036786844317073,0.5741046290726518,0.0,0.9999999999992152,0.6200970237999119,15.095511884791467,3.0,0.06593406593406594,2.0,0.9230769230769231,550935,1730,0.010939123776185528,,,,,,,,,1203.0,133.07692307692307,123.57142857142857,50.0,50.0,650.0,0.59,0.3569230769230769,4.64,91.415,0.02,232.0,0.38461538461538464,1.0,0.7071067811865476,6.0,9.0,13.0,1730.0,1.0,1084,13.0
j_1591790,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,551029,63,0.010995052226498075,,,,,,,,,,,,,,,,,,90.95,0.025,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,63,
j_2201393,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,551149,9,0.010953502382386768,,,,,,,,,,,,,,,,,,91.295,0.025,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,9,
j_1286033,0,0.12170193387142045,-0.7071067811865475,289.85507162360847,1.3862943611198906,0.3111269829461773,0.0030972889429738437,0.0,0.0015695630336502067,0.18442540794049106,5.19722457733622,2.0,0.16666666666666666,1.0,0.5,551166,2,0.0109421162052741,,,,,,,,,1.0,1.0,0.6666666666666666,100.0,100.0,200.0,0.39,0.345,0.69,91.39,0.025,69.0,0.5,1.0,0.7071067811865476,6.0,9.0,2.0,2.0,1.0,2,2.0
j_445498,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,551274,49,0.011019283746556474,,,,,,,,,,,,,,,,,,90.75,0.025,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,41,
j_933699,0,0.340269112816571,-0.7071067811865475,249.99999875,1.3862943611198906,0.3111269829461773,0.0030972889429738437,0.9528499765552463,0.0015695630336502067,0.05345663998275103,5.19722457733622,2.0,0.16666666666666666,1.0,0.5,551426,2,0.01101989090308006,64.0,50.45,10.6,96.0,91.8,10.225,7.283500000000001,0.5095,1.0,1.0,0.6666666666666666,50.0,50.0,100.0,0.2,0.2,0.4,90.745,0.025,20.0,0.5,1.0,0.7071067811865476,6.0,9.0,2.0,2.0,1.0,2,2.0
j_482439,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,551631,26,0.010985389432055365,,,,,,,,,,,,,,,,,,91.03,0.025,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,21,
j_2240126,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,551692,3,0.010990218705352238,,,,,,,,,,,,,,,,,,90.99,0.025,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_532684,1,0.5380957261689536,-0.7071067811865475,227.27272675619832,14.349448619672753,0.676047812603842,0.9999999999953542,0.0,0.9999999999992152,0.23520921592410454,11.293049139768444,2.0,0.16666666666666666,1.0,0.5,551694,1331,0.011112963271656387,,,,,,,,,1305.0,665.5,443.6666666666667,100.0,100.0,200.0,0.49,0.44,0.88,89.985,0.025,88.0,0.5,1.0,0.7071067811865476,6.0,9.0,2.0,1331.0,1.0,1286,2.0
j_1591486,0,0.1281908376455229,-0.7071067811865475,249.99999875,4.605170185988092,0.38890734221880735,0.015486444714869221,0.0,0.007847815168251034,0.05345663998275103,6.496507561466481,2.0,0.16666666666666666,1.0,0.5,551713,10,0.011122233344455567,,,,,,,,,9.0,5.0,3.3333333333333335,50.0,50.0,100.0,0.2,0.2,0.4,89.91,0.03,20.0,0.5,1.0,0.7071067811865476,6.0,9.0,2.0,10.0,1.0,7,2.0
j_1716280,0,0.22356366139168993,-0.7071067811865475,253.16455632110237,4.1588830833596715,0.5272026039082308,0.007433493463137226,0.0,0.006278252134600827,0.42230745586373314,8.80666248977032,3.0,0.15,2.0,0.75,551767,8,0.011190689346463742,,,,,,,,,3.0,2.0,1.6,100.0,100.0,400.0,0.59,0.395,1.58,89.36,0.03,158.0,0.5,1.0,0.7071067811865476,6.0,9.0,4.0,8.0,1.0,8,4.0
j_1456879,0,0.09827876945432971,-0.7071067811865475,147.0588233131488,2.0794415416798357,0.2258424914262281,0.016260766950612682,0.0,0.005493470617775723,0.1817525759413535,3.772588722239781,1.0,0.0,0.0,0.0,552077,7,0.011186307959058114,,,,,,,,,7.0,7.0,3.5,100.0,100.0,100.0,0.68,0.68,0.68,89.395,0.03,68.0,1.0,1.0,0.7071067811865476,6.0,9.0,1.0,7.0,1.0,7,1.0
j_1820918,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552100,535,0.011030831173128895,,,,,,,,,,,,,,,,,,90.655,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,510,
j_2047085,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552256,3,0.011036918492356933,,,,,,,,,,,,,,,,,,90.605,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_15900,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552423,3,0.010960705869457993,,,,,,,,,,,,,,,,,,91.235,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_969569,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552495,351,0.01086130118388183,,,,,,,,,,,,,,,,,,92.07,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,341,
j_2215031,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552549,3,0.01082485386447283,,,,,,,,,,,,,,,,,,92.38,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_736315,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552614,100,0.010909289259804724,,,,,,,,,,,,,,,,,,91.665,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,96,
j_1967591,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552777,9,0.01087429317094389,,,,,,,,,,,,,,,,,,91.96,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,9,
j_2341488,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,552983,3,0.010828370330265296,,,,,,,,,,,,,,,,,,92.35,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_1441183,0,0.17966897597785036,-0.7071067811865475,239.52095751012945,1.3862943611198906,0.3722871782654145,0.003716746731568613,0.0,0.0031391260673004134,0.4463629438559711,6.218875824868201,2.0,0.15,1.0,0.75,553069,4,0.010900964735379081,,,,,,,,,1.0,1.0,0.8,100.0,100.0,400.0,0.49,0.4175,1.67,91.735,0.03,167.0,0.25,1.0,0.7071067811865476,6.0,9.0,4.0,4.0,1.0,4,4.0
j_1354802,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553177,3,0.010858352787882079,,,,,,,,,,,,,,,,,,92.095,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_822543,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553226,6,0.010871928680147858,,,,,,,,,,,,,,,,,,91.98,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,5,
j_413698,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553254,8,0.011036309458117205,,,,,,,,,,,,,,,,,,90.61,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,7,
j_400023,0,0.5547780126804037,-0.7071067811865475,165.36964925850506,34.19202600423672,0.9999999999401359,0.25036418955705236,0.0,0.7612380713203503,0.6869178237783508,18.76869822618749,5.0,0.06862745098039216,4.0,1.2352941176470589,553309,970,0.011035091591260206,,,,,,,,,932.0,57.05882352941177,53.888888888888886,50.0,50.0,850.0,0.59,0.30235294117647055,5.14,90.62,0.03,257.0,0.17647058823529413,1.0,0.7071067811865476,6.0,9.0,17.0,970.0,1.0,910,17.0
j_1693575,0,0.07216084929167219,-0.7071067811865475,999.99999,1.9459101490553132,0.2178487596377198,0.013937800243382299,0.0,0.00470868910095062,0.026728319991375513,3.6390573296152584,1.0,0.0,0.0,0.0,553423,6,0.011048502927853275,,,,,,,,,6.0,6.0,3.0,100.0,100.0,100.0,0.1,0.1,0.1,90.51,0.03,10.0,1.0,1.0,0.7071067811865476,6.0,9.0,1.0,6.0,1.0,6,1.0
j_1868278,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553566,9,0.011051555506437532,,,,,,,,,,,,,,,,,,90.485,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,9,
j_132443,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553590,3,0.011061946902654867,,,,,,,,,,,,,,,,,,90.4,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_2125960,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553680,216,0.011057054400707651,,,,,,,,,,,,,,,,,,90.44,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,215,
j_1942473,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553748,13,0.011005337588730535,,,,,,,,,,,,,,,,,,90.865,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,12,
j_2068190,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,553805,200,0.010971528882549784,,,,,,,,,,,,,,,,,,91.145,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,189,
j_1030306,0,0.1617264713729518,-0.7071067811865475,243.90243842950625,2.772588722239781,0.36984340778677915,0.005807416768075957,0.0,0.003923907584125517,0.32875833589391884,6.178053830347945,2.0,0.16666666666666666,1.0,0.6666666666666666,553888,5,0.010948705315596432,,,,,,,,,3.0,1.6666666666666667,1.25,100.0,100.0,300.0,0.49,0.41,1.23,91.335,0.03,123.0,0.3333333333333333,1.0,0.7071067811865476,6.0,9.0,3.0,5.0,1.0,5,3.0
j_82497,0,0.0,-0.7071067811865475,,,0.0,0.0,0.0,0.0,0.0,,,,,,554004,3,0.010902153175252113,,,,,,,,,,,,,,,,,,91.725,0.03,,,1.0,0.7071067811865476,6.0,9.0,,,1.0,3,
j_1266251,0,0.21974459714473296,-0.8660254037844387,,,0.0,0.0,0.8789783885789318,0.0,0.0,,,,,,554464,2,0.010847751803438737,79.0,49.75,9.05,96.0,82.2,46.0715,34.23350000000001,0.47000000000000003,,,,,,,,,,92.185,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,2,
j_985361,0,0.05134064149375908,-0.8660254037844387,499.9999975,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.05345663998275103,2.386294361119891,1.0,0.0,0.0,0.0,554487,1,0.010604453870625663,,,,,,,,,1.0,1.0,0.5,100.0,100.0,100.0,0.2,0.2,0.2,94.3,0.03,20.0,1.0,1.0,0.49999999999999994,6.0,10.0,1.0,1.0,1.0,1,1.0
j_564470,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,554752,11,0.010713520462824084,,,,,,,,,,,,,,,,,,93.34,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,9,
j_1176395,0,0.17724586952493512,-0.8660254037844387,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,554898,3,0.010567473317129875,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,94.63,0.03,2.15,0.0,1.0,0.49999999999999994,6.0,10.0,3.0,3.0,1.0,3,3.0
j_29219,0,0.20199469563676026,-0.8660254037844387,242.71844601281927,1.3862943611198906,0.394116196829945,0.0038716111787173053,0.0,0.003923907584125517,0.5506033918223356,6.58351893845611,2.0,0.13333333333333333,1.0,0.8,554907,5,0.010560219652568774,,,,,,,,,1.0,1.0,0.8333333333333334,100.0,100.0,500.0,0.49,0.41200000000000003,2.06,94.695,0.03,206.0,0.2,1.0,0.49999999999999994,6.0,10.0,5.0,5.0,1.0,5,5.0
j_1534946,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555273,13,0.010604453870625663,,,,,,,,,,,,,,,,,,94.3,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,12,
j_346279,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555301,1,0.010477787091366304,,,,,,,,,,,,,,,,,,95.44,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,1,
j_468501,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555428,7,0.010580890911014707,,,,,,,,,,,,,,,,,,94.51,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,6,
j_1821082,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555448,45,0.010514141520344864,,,,,,,,,,,,,,,,,,95.11,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,45,
j_1313183,0,0.36248366527122355,-0.8660254037844387,254.23728748922724,1.3862943611198906,0.34557061874361333,0.0034844500608455747,0.8425101362868271,0.00235434455047531,0.3153941758982311,5.772588722239782,2.0,0.16666666666666666,1.0,0.6666666666666666,555451,3,0.010536852642115799,55.0,42.2,5.65,91.0,87.3,36.791999999999994,29.292,0.45049999999999996,1.0,1.0,0.75,100.0,100.0,300.0,0.49,0.3933333333333333,1.18,94.905,0.03,118.0,0.3333333333333333,1.0,0.49999999999999994,6.0,10.0,3.0,3.0,1.0,3,3.0
j_243216,0,0.17724586952493512,-0.8660254037844387,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,555760,3,0.01053518752633797,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,94.92,0.03,2.15,0.0,1.0,0.49999999999999994,6.0,10.0,3.0,3.0,1.0,3,3.0
j_2466760,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555795,3,0.010391769718383041,,,,,,,,,,,,,,,,,,96.23,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,3,
j_2139592,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,555883,1,0.010443318886742207,,,,,,,,,,,,,,,,,,95.755,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,1,
j_2011172,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,556155,1,0.010459703990377071,,,,,,,,,,,,,,,,,,95.605,0.03,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,1,
j_766963,0,0.11657474881090113,-0.8660254037844387,249.99999874999995,1.3862943611198906,0.34557061874361333,0.0034844500608455747,0.0,0.00235434455047531,0.08018495997412654,5.772588722239782,2.0,0.16666666666666666,1.0,0.6666666666666666,556191,3,0.010415039316773421,,,,,,,,,1.0,1.0,0.75,50.0,50.0,150.0,0.2,0.20000000000000004,0.6000000000000001,96.015,0.025,30.0,0.3333333333333333,1.0,0.49999999999999994,6.0,10.0,3.0,3.0,1.0,3,3.0
j_306544,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,556309,6,0.010396091069757772,,,,,,,,,,,,,,,,,,96.19,0.025,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,6,
j_1963305,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,556791,9,0.010341261633919338,,,,,,,,,,,,,,,,,,96.7,0.025,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,7,
j_1018448,0,0.17724586952493512,-0.8660254037844387,346.15383816568067,2.772588722239781,0.5850268733783838,0.0034844500608455747,0.0,0.00235434455047531,0.005746588798145736,9.772588722239782,4.0,0.75,3.0,3.0,556796,3,0.010166217658720073,,,,,,,,,1.0,1.0,0.75,30.0,15.0,45.0,0.05,0.043333333333333335,0.13,98.365,0.025,2.15,0.0,1.0,0.49999999999999994,6.0,10.0,3.0,3.0,1.0,3,3.0
j_883558,0,0.12170193387142045,-0.8660254037844387,289.85507162360847,1.3862943611198906,0.3111269829461773,0.0030972889429738437,0.0,0.0015695630336502067,0.18442540794049106,5.19722457733622,2.0,0.16666666666666666,1.0,0.5,556807,2,0.010256410256410256,,,,,,,,,1.0,1.0,0.6666666666666666,100.0,100.0,200.0,0.39,0.345,0.69,97.5,0.025,69.0,0.5,1.0,0.49999999999999994,6.0,10.0,2.0,2.0,1.0,2,2.0
j_1085443,0,0.05134064149375908,-0.8660254037844387,499.9999975,0.6931471805599453,0.14285327754246036,0.002322966707230383,0.0,0.0007847815168251034,0.05345663998275103,2.386294361119891,1.0,0.0,0.0,0.0,556820,1,0.010258514567090685,,,,,,,,,1.0,1.0,0.5,100.0,100.0,100.0,0.2,0.2,0.2,97.48,0.025,20.0,1.0,1.0,0.49999999999999994,6.0,10.0,1.0,1.0,1.0,1,1.0
j_2344515,0,0.0,-0.8660254037844387,,,0.0,0.0,0.0,0.0,0.0,,,,,,556844,10,0.010258514567090685,,,,,,,,,,,,,,,,,,97.48,0.025,,,1.0,0.49999999999999994,6.0,10.0,,,1.0,10,
